Category,Sub0Category,Product_name,Territory,Sale_date,ListPrice,Quantity,Sales_amount,Region,Sales_year
components,Wheels,ML Road Front Wheel,United Kingdom,2011-11-30 00:00:00,248.38,1,248.38,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 38",United Kingdom,2011-11-30 00:00:00,2049.1,8,16392.8,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 38",United Kingdom,2011-11-30 00:00:00,2049.1,2,4098.2,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 42",United Kingdom,2011-11-30 00:00:00,2049.1,8,16392.8,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 42",United Kingdom,2011-11-30 00:00:00,2049.1,2,4098.2,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 42",United Kingdom,2011-11-30 00:00:00,2049.1,3,6147.3,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 46",United Kingdom,2011-11-30 00:00:00,2049.1,6,12294.6,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 46",United Kingdom,2011-11-30 00:00:00,2049.1,6,12294.6,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 38",United Kingdom,2011-11-30 00:00:00,2071.42,11,22785.62,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 38",United Kingdom,2011-11-30 00:00:00,2071.42,1,2071.42,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 42",United Kingdom,2011-11-30 00:00:00,2071.42,11,22785.62,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 46",United Kingdom,2011-11-30 00:00:00,2071.42,8,16571.36,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 46",United Kingdom,2011-11-30 00:00:00,2071.42,3,6214.26,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 46",United Kingdom,2011-11-30 00:00:00,2071.42,6,12428.52,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 38",United Kingdom,2011-11-30 00:00:00,1079.99,4,4319.96,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 38",United Kingdom,2011-11-30 00:00:00,1079.99,7,7559.93,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 40",United Kingdom,2011-11-30 00:00:00,1079.99,5,5399.95,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 40",United Kingdom,2011-11-30 00:00:00,1079.99,4,4319.96,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 44",United Kingdom,2011-11-30 00:00:00,1079.99,8,8639.92,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 44",United Kingdom,2011-11-30 00:00:00,1079.99,3,3239.97,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 48",United Kingdom,2011-11-30 00:00:00,1079.99,8,8639.92,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 48",United Kingdom,2011-11-30 00:00:00,1079.99,3,3239.97,Europe,2012
bikes,Road Bikes,"Road0250 Black, 44",United Kingdom,2011-11-30 00:00:00,2181.56,6,13089.36,Europe,2012
bikes,Road Bikes,"Road0250 Black, 48",United Kingdom,2011-11-30 00:00:00,2181.56,3,6544.68,Europe,2012
bikes,Road Bikes,"Road0250 Black, 52",United Kingdom,2011-11-30 00:00:00,2181.56,1,2181.56,Europe,2012
bikes,Road Bikes,"Road0250 Black, 58",United Kingdom,2011-11-30 00:00:00,2181.56,2,4363.12,Europe,2012
bikes,Road Bikes,"Road0250 Red, 44",United Kingdom,2011-11-30 00:00:00,2443.35,1,2443.35,Europe,2012
bikes,Road Bikes,"Road0250 Red, 48",United Kingdom,2011-11-30 00:00:00,2443.35,2,4886.7,Europe,2012
bikes,Road Bikes,"Road0250 Red, 52",United Kingdom,2011-11-30 00:00:00,2443.35,3,7330.05,Europe,2012
bikes,Road Bikes,"Road0250 Red, 58",United Kingdom,2011-11-30 00:00:00,2181.56,1,2181.56,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 38",United Kingdom,2011-11-30 00:00:00,1000.44,5,5002.2,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 40",United Kingdom,2011-11-30 00:00:00,1000.44,4,4001.76,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 44",United Kingdom,2011-11-30 00:00:00,1000.44,3,3001.32,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 48",United Kingdom,2011-11-30 00:00:00,1000.44,4,4001.76,Europe,2012
bikes,Road Bikes,"Road0650 Black, 44",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Black, 48",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Black, 52",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Black, 58",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Black, 60",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Black, 62",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Red, 44",United Kingdom,2011-11-30 00:00:00,782.99,2,1565.98,Europe,2012
bikes,Road Bikes,"Road0650 Red, 52",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Red, 58",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Red, 60",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Red, 62",United Kingdom,2011-11-30 00:00:00,782.99,2,1565.98,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Black",United Kingdom,2011-11-30 00:00:00,33.64,2,67.28,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Blue",United Kingdom,2011-11-30 00:00:00,33.64,3,100.92,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Red",United Kingdom,2011-11-30 00:00:00,33.64,4,134.56,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Red",United Kingdom,2011-11-30 00:00:00,33.64,1,33.64,Europe,2012
clothing,Tights,"Women's Tights, L",United Kingdom,2011-11-30 00:00:00,74.99,4,299.96,Europe,2012
clothing,Tights,"Women's Tights, S",United Kingdom,2011-11-30 00:00:00,74.99,7,524.93,Europe,2012
clothing,Tights,"Women's Tights, S",United Kingdom,2011-11-30 00:00:00,74.99,1,74.99,Europe,2012
clothing,Caps,AWC Logo Cap,United Kingdom,2011-11-30 00:00:00,8.64,7,60.48,Europe,2012
accessories,Locks,Cable Lock,United Kingdom,2011-11-30 00:00:00,25,1,25,Europe,2012
clothing,Gloves,"Half0Finger Gloves, L",United Kingdom,2011-11-30 00:00:00,23.55,1,23.55,Europe,2012
clothing,Gloves,"Half0Finger Gloves, M",United Kingdom,2011-11-30 00:00:00,23.55,4,94.2,Europe,2012
clothing,Gloves,"Half0Finger Gloves, S",United Kingdom,2011-11-30 00:00:00,23.55,2,47.1,Europe,2012
components,Wheels,HL Road Front Wheel,United Kingdom,2011-11-30 00:00:00,330.06,3,990.18,Europe,2012
components,Handlebars,HL Road Handlebars,United Kingdom,2011-11-30 00:00:00,109.34,4,437.36,Europe,2012
components,Road Frames,"LL Road Frame 0 Black, 44",United Kingdom,2011-11-30 00:00:00,306.56,2,613.12,Europe,2012
components,Road Frames,"LL Road Frame 0 Black, 52",United Kingdom,2011-11-30 00:00:00,306.56,2,613.12,Europe,2012
components,Road Frames,"LL Road Frame 0 Black, 58",United Kingdom,2011-11-30 00:00:00,306.56,1,306.56,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 44",United Kingdom,2011-11-30 00:00:00,337.22,1,337.22,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 48",United Kingdom,2011-11-30 00:00:00,337.22,4,1348.88,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 60",United Kingdom,2011-11-30 00:00:00,337.22,2,674.44,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 62",United Kingdom,2011-11-30 00:00:00,337.22,1,337.22,Europe,2012
components,Wheels,LL Road Rear Wheel,United Kingdom,2011-11-30 00:00:00,112.57,2,225.14,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",United Kingdom,2011-11-30 00:00:00,48.07,9,432.63,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",United Kingdom,2011-11-30 00:00:00,48.07,5,240.35,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",United Kingdom,2011-11-30 00:00:00,48.07,1,48.07,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, L",United Kingdom,2011-11-30 00:00:00,89.99,4,359.96,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, M",United Kingdom,2011-11-30 00:00:00,89.99,11,989.89,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, S",United Kingdom,2011-11-30 00:00:00,89.99,4,359.96,Europe,2012
clothing,Shorts,"Men's Sports Shorts, L",United Kingdom,2011-11-30 00:00:00,59.99,6,359.94,Europe,2012
clothing,Shorts,"Men's Sports Shorts, M",United Kingdom,2011-11-30 00:00:00,59.99,7,419.93,Europe,2012
clothing,Shorts,"Men's Sports Shorts, S",United Kingdom,2011-11-30 00:00:00,59.99,3,179.97,Europe,2012
accessories,Pumps,Minipump,United Kingdom,2011-11-30 00:00:00,19.99,7,139.93,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 38",United Kingdom,2011-11-30 00:00:00,540.75,2,1081.5,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 40",United Kingdom,2011-11-30 00:00:00,540.75,3,1622.25,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",United Kingdom,2011-11-30 00:00:00,540.75,1,540.75,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",United Kingdom,2011-11-30 00:00:00,540.75,4,2163,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 48",United Kingdom,2011-11-30 00:00:00,540.75,1,540.75,Europe,2012
components,Wheels,ML Road Front Wheel,United Kingdom,2011-11-30 00:00:00,248.38,2,496.76,Europe,2012
bikes,Road Bikes,"Road0250 Black, 44",United Kingdom,2011-11-30 00:00:00,2181.56,4,8726.24,Europe,2012
bikes,Road Bikes,"Road0250 Black, 44",United Kingdom,2011-11-30 00:00:00,2181.56,1,2181.56,Europe,2012
bikes,Road Bikes,"Road0250 Black, 48",United Kingdom,2011-11-30 00:00:00,2181.56,1,2181.56,Europe,2012
bikes,Road Bikes,"Road0250 Black, 52",United Kingdom,2011-11-30 00:00:00,2181.56,3,6544.68,Europe,2012
bikes,Road Bikes,"Road0250 Red, 44",United Kingdom,2011-11-30 00:00:00,2443.35,2,4886.7,Europe,2012
bikes,Road Bikes,"Road0250 Red, 48",United Kingdom,2011-11-30 00:00:00,2443.35,1,2443.35,Europe,2012
bikes,Road Bikes,"Road0250 Red, 52",United Kingdom,2011-11-30 00:00:00,2443.35,4,9773.4,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 38",United Kingdom,2011-11-30 00:00:00,1000.44,1,1000.44,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 40",United Kingdom,2011-11-30 00:00:00,1000.44,1,1000.44,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 48",United Kingdom,2011-11-30 00:00:00,1000.44,4,4001.76,Europe,2012
bikes,Road Bikes,"Road0650 Black, 44",United Kingdom,2011-11-30 00:00:00,782.99,4,3131.96,Europe,2012
bikes,Road Bikes,"Road0650 Black, 52",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Black, 58",United Kingdom,2011-11-30 00:00:00,782.99,6,4697.94,Europe,2012
bikes,Road Bikes,"Road0650 Black, 58",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Black, 60",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Red, 44",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Red, 44",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Red, 48",United Kingdom,2011-11-30 00:00:00,782.99,8,6263.92,Europe,2012
bikes,Road Bikes,"Road0650 Red, 48",United Kingdom,2011-11-30 00:00:00,782.99,1,782.99,Europe,2012
bikes,Road Bikes,"Road0650 Red, 52",United Kingdom,2011-11-30 00:00:00,782.99,2,1565.98,Europe,2012
bikes,Road Bikes,"Road0650 Red, 60",United Kingdom,2011-11-30 00:00:00,782.99,11,8612.89,Europe,2012
bikes,Road Bikes,"Road0650 Red, 60",United Kingdom,2011-11-30 00:00:00,782.99,7,5480.93,Europe,2012
bikes,Road Bikes,"Road0650 Red, 62",United Kingdom,2011-11-30 00:00:00,782.99,6,4697.94,Europe,2012
bikes,Road Bikes,"Road0650 Red, 62",United Kingdom,2011-11-30 00:00:00,782.99,2,1565.98,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Black",United Kingdom,2011-11-30 00:00:00,33.64,8,269.12,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Blue",United Kingdom,2011-11-30 00:00:00,33.64,6,201.84,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Blue",United Kingdom,2011-11-30 00:00:00,33.64,1,33.64,Europe,2012
accessories,Helmets,"Sport0100 Helmet, Red",United Kingdom,2011-11-30 00:00:00,33.64,5,168.2,Europe,2012
clothing,Tights,"Women's Tights, L",United Kingdom,2011-11-30 00:00:00,74.99,7,524.93,Europe,2012
clothing,Tights,"Women's Tights, M",United Kingdom,2011-11-30 00:00:00,74.99,5,374.95,Europe,2012
clothing,Tights,"Women's Tights, S",United Kingdom,2011-11-30 00:00:00,74.99,3,224.97,Europe,2012
clothing,Caps,AWC Logo Cap,United Kingdom,2011-11-30 00:00:00,8.64,10,86.4,Europe,2012
clothing,Caps,AWC Logo Cap,United Kingdom,2011-11-30 00:00:00,8.64,3,25.92,Europe,2012
clothing,Caps,AWC Logo Cap,United Kingdom,2011-11-30 00:00:00,8.64,2,17.28,Europe,2012
accessories,Locks,Cable Lock,United Kingdom,2011-11-30 00:00:00,25,3,75,Europe,2012
accessories,Locks,Cable Lock,United Kingdom,2011-11-30 00:00:00,25,3,75,Europe,2012
clothing,Gloves,"Full0Finger Gloves, L",United Kingdom,2011-11-30 00:00:00,37.99,3,113.97,Europe,2012
clothing,Gloves,"Full0Finger Gloves, L",United Kingdom,2011-11-30 00:00:00,37.99,3,113.97,Europe,2012
clothing,Gloves,"Full0Finger Gloves, M",United Kingdom,2011-11-30 00:00:00,37.99,3,113.97,Europe,2012
clothing,Gloves,"Full0Finger Gloves, M",United Kingdom,2011-11-30 00:00:00,37.99,21,797.79,Europe,2012
clothing,Gloves,"Half0Finger Gloves, M",United Kingdom,2011-11-30 00:00:00,23.55,3,70.65,Europe,2012
clothing,Gloves,"Half0Finger Gloves, M",United Kingdom,2011-11-30 00:00:00,23.55,3,70.65,Europe,2012
clothing,Gloves,"Half0Finger Gloves, S",United Kingdom,2011-11-30 00:00:00,23.55,4,94.2,Europe,2012
components,Forks,HL Fork,United Kingdom,2011-11-30 00:00:00,229.49,5,1147.45,Europe,2012
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",United Kingdom,2011-11-30 00:00:00,1226.91,3,3680.73,Europe,2012
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",United Kingdom,2011-11-30 00:00:00,1226.91,1,1226.91,Europe,2012
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",United Kingdom,2011-11-30 00:00:00,1240.45,4,4961.8,Europe,2012
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",United Kingdom,2011-11-30 00:00:00,1240.45,3,3721.35,Europe,2012
components,Wheels,HL Mountain Front Wheel,United Kingdom,2011-11-30 00:00:00,300.21,2,600.42,Europe,2012
components,Handlebars,HL Mountain Handlebars,United Kingdom,2011-11-30 00:00:00,109.34,2,218.68,Europe,2012
components,Wheels,HL Mountain Rear Wheel,United Kingdom,2011-11-30 00:00:00,327.21,2,654.42,Europe,2012
components,Wheels,HL Mountain Rear Wheel,United Kingdom,2011-11-30 00:00:00,327.21,1,327.21,Europe,2012
components,Wheels,HL Road Front Wheel,United Kingdom,2011-11-30 00:00:00,330.06,3,990.18,Europe,2012
components,Handlebars,HL Road Handlebars,United Kingdom,2011-11-30 00:00:00,109.34,2,218.68,Europe,2012
components,Forks,LL Fork,United Kingdom,2011-11-30 00:00:00,148.22,2,296.44,Europe,2012
components,Wheels,LL Mountain Front Wheel,United Kingdom,2011-11-30 00:00:00,60.74,4,242.96,Europe,2012
components,Wheels,LL Mountain Front Wheel,United Kingdom,2011-11-30 00:00:00,60.74,1,60.74,Europe,2012
components,Handlebars,LL Mountain Handlebars,United Kingdom,2011-11-30 00:00:00,40.49,4,161.96,Europe,2012
components,Wheels,LL Mountain Rear Wheel,United Kingdom,2011-11-30 00:00:00,87.75,3,263.25,Europe,2012
components,Road Frames,"LL Road Frame 0 Black, 52",United Kingdom,2011-11-30 00:00:00,306.56,2,613.12,Europe,2012
components,Road Frames,"LL Road Frame 0 Black, 58",United Kingdom,2011-11-30 00:00:00,306.56,1,306.56,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 44",United Kingdom,2011-11-30 00:00:00,337.22,3,1011.66,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 48",United Kingdom,2011-11-30 00:00:00,337.22,3,1011.66,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 60",United Kingdom,2011-11-30 00:00:00,337.22,1,337.22,Europe,2012
components,Road Frames,"LL Road Frame 0 Red, 62",United Kingdom,2011-11-30 00:00:00,337.22,2,674.44,Europe,2012
components,Wheels,LL Road Rear Wheel,United Kingdom,2011-11-30 00:00:00,112.57,2,225.14,Europe,2012
components,Wheels,LL Road Rear Wheel,United Kingdom,2011-11-30 00:00:00,112.57,1,112.57,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",United Kingdom,2011-11-30 00:00:00,48.07,5,240.35,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",United Kingdom,2011-11-30 00:00:00,48.07,5,240.35,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",United Kingdom,2011-11-30 00:00:00,48.07,1,48.07,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",United Kingdom,2011-11-30 00:00:00,48.07,3,144.21,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",United Kingdom,2011-11-30 00:00:00,48.07,2,96.14,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",United Kingdom,2011-11-30 00:00:00,48.07,5,240.35,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",United Kingdom,2011-11-30 00:00:00,48.07,4,192.28,Europe,2012
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",United Kingdom,2011-11-30 00:00:00,48.07,2,96.14,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, L",United Kingdom,2011-11-30 00:00:00,89.99,2,179.98,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, M",United Kingdom,2011-11-30 00:00:00,89.99,4,359.96,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, M",United Kingdom,2011-11-30 00:00:00,89.99,1,89.99,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, M",United Kingdom,2011-11-30 00:00:00,89.99,5,449.95,Europe,2012
clothing,Bib0Shorts,"Men's Bib0Shorts, S",United Kingdom,2011-11-30 00:00:00,89.99,5,449.95,Europe,2012
clothing,Shorts,"Men's Sports Shorts, L",United Kingdom,2011-11-30 00:00:00,59.99,6,359.94,Europe,2012
clothing,Shorts,"Men's Sports Shorts, M",United Kingdom,2011-11-30 00:00:00,59.99,2,119.98,Europe,2012
clothing,Shorts,"Men's Sports Shorts, M",United Kingdom,2011-11-30 00:00:00,59.99,3,179.97,Europe,2012
clothing,Shorts,"Men's Sports Shorts, M",United Kingdom,2011-11-30 00:00:00,59.99,3,179.97,Europe,2012
clothing,Shorts,"Men's Sports Shorts, S",United Kingdom,2011-11-30 00:00:00,59.99,6,359.94,Europe,2012
accessories,Pumps,Minipump,United Kingdom,2011-11-30 00:00:00,19.99,4,79.96,Europe,2012
accessories,Pumps,Minipump,United Kingdom,2011-11-30 00:00:00,19.99,3,59.97,Europe,2012
accessories,Pumps,Minipump,United Kingdom,2011-11-30 00:00:00,19.99,2,39.98,Europe,2012
components,Mountain Frames,"ML Mountain Frame 0 Black, 38",United Kingdom,2011-11-30 00:00:00,348.76,1,348.76,Europe,2012
components,Mountain Frames,"ML Mountain Frame 0 Black, 38",United Kingdom,2011-11-30 00:00:00,348.76,2,697.52,Europe,2012
components,Mountain Frames,"ML Mountain Frame 0 Black, 44",United Kingdom,2011-11-30 00:00:00,348.76,4,1395.04,Europe,2012
components,Mountain Frames,"ML Mountain Frame 0 Black, 44",United Kingdom,2011-11-30 00:00:00,348.76,1,348.76,Europe,2012
components,Mountain Frames,"ML Mountain Frame 0 Black, 48",United Kingdom,2011-11-30 00:00:00,348.76,4,1395.04,Europe,2012
components,Mountain Frames,"ML Mountain Frame 0 Black, 48",United Kingdom,2011-11-30 00:00:00,348.76,3,1046.28,Europe,2012
components,Handlebars,ML Mountain Handlebars,United Kingdom,2011-11-30 00:00:00,56.29,4,225.16,Europe,2012
components,Handlebars,ML Mountain Handlebars,United Kingdom,2011-11-30 00:00:00,56.29,3,168.87,Europe,2012
components,Wheels,ML Mountain Rear Wheel,United Kingdom,2011-11-30 00:00:00,236.02,6,1416.12,Europe,2012
components,Wheels,ML Mountain Rear Wheel,United Kingdom,2011-11-30 00:00:00,236.02,1,236.02,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",United Kingdom,2011-11-30 00:00:00,540.75,3,1622.25,Europe,2012
components,Road Frames,"ML Road Frame0W 0 Yellow, 48",United Kingdom,2011-11-30 00:00:00,540.75,3,1622.25,Europe,2012
components,Wheels,ML Road Front Wheel,United Kingdom,2011-11-30 00:00:00,248.38,1,248.38,Europe,2012
components,Wheels,ML Road Front Wheel,United Kingdom,2011-11-30 00:00:00,248.38,1,248.38,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 38",United Kingdom,2011-11-30 00:00:00,2049.1,3,6147.3,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 38",United Kingdom,2011-11-30 00:00:00,2049.1,4,8196.4,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 42",United Kingdom,2011-11-30 00:00:00,2049.1,1,2049.1,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 42",United Kingdom,2011-11-30 00:00:00,2049.1,3,6147.3,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 42",United Kingdom,2011-11-30 00:00:00,2049.1,5,10245.5,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Black, 46",United Kingdom,2011-11-30 00:00:00,2049.1,2,4098.2,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 38",United Kingdom,2011-11-30 00:00:00,2071.42,4,8285.68,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 38",United Kingdom,2011-11-30 00:00:00,2071.42,3,6214.26,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 42",United Kingdom,2011-11-30 00:00:00,2071.42,2,4142.84,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 42",United Kingdom,2011-11-30 00:00:00,2071.42,3,6214.26,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 42",United Kingdom,2011-11-30 00:00:00,2071.42,4,8285.68,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 46",United Kingdom,2011-11-30 00:00:00,2071.42,3,6214.26,Europe,2012
bikes,Mountain Bikes,"Mountain0200 Silver, 46",United Kingdom,2011-11-30 00:00:00,2071.42,2,4142.84,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 38",United Kingdom,2011-11-30 00:00:00,1079.99,1,1079.99,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 38",United Kingdom,2011-11-30 00:00:00,1079.99,3,3239.97,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 40",United Kingdom,2011-11-30 00:00:00,1079.99,5,5399.95,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 40",United Kingdom,2011-11-30 00:00:00,1079.99,4,4319.96,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 44",United Kingdom,2011-11-30 00:00:00,1079.99,2,2159.98,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 44",United Kingdom,2011-11-30 00:00:00,1079.99,3,3239.97,Europe,2012
bikes,Mountain Bikes,"Mountain0300 Black, 48",United Kingdom,2011-11-30 00:00:00,1079.99,1,1079.99,Europe,2012
bikes,Road Bikes,"Road0250 Black, 44",United Kingdom,2011-11-30 00:00:00,2181.56,2,4363.12,Europe,2012
bikes,Road Bikes,"Road0250 Black, 48",United Kingdom,2011-11-30 00:00:00,2181.56,6,13089.36,Europe,2012
bikes,Road Bikes,"Road0250 Black, 52",United Kingdom,2011-11-30 00:00:00,2181.56,3,6544.68,Europe,2012
bikes,Road Bikes,"Road0250 Black, 58",United Kingdom,2011-11-30 00:00:00,2181.56,2,4363.12,Europe,2012
bikes,Road Bikes,"Road0250 Red, 44",United Kingdom,2011-11-30 00:00:00,2443.35,2,4886.7,Europe,2012
bikes,Road Bikes,"Road0250 Red, 48",United Kingdom,2011-11-30 00:00:00,2443.35,2,4886.7,Europe,2012
bikes,Road Bikes,"Road0250 Red, 48",United Kingdom,2011-11-30 00:00:00,2443.35,1,2443.35,Europe,2012
bikes,Road Bikes,"Road0250 Red, 52",United Kingdom,2011-11-30 00:00:00,2443.35,5,12216.75,Europe,2012
bikes,Road Bikes,"Road0250 Red, 58",United Kingdom,2011-11-30 00:00:00,2181.56,2,4363.12,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 38",United Kingdom,2011-11-30 00:00:00,1000.44,1,1000.44,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 40",United Kingdom,2011-11-30 00:00:00,1000.44,1,1000.44,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 42",United Kingdom,2011-11-30 00:00:00,1000.44,2,2000.88,Europe,2012
bikes,Road Bikes,"Road05500W Yellow, 44",United Kingdom,2011-11-30 00:00:00,1000.44,3,3001.32,Europe,2012
bikes,Road Bikes,"Road0650 Black, 48",United Kingdom,2011-11-30 00:00:00,782.99,2,1565.98,Europe,2012
bikes,Road Bikes,"Road0650 Black, 52",United Kingdom,2011-11-30 00:00:00,782.99,2,1565.98,Europe,2012
bikes,Road Bikes,"Road0650 Black, 58",United Kingdom,2011-11-30 00:00:00,782.99,4,3131.96,Europe,2012
bikes,Road Bikes,"Road0650 Black, 62",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Red, 44",United Kingdom,2011-11-30 00:00:00,782.99,4,3131.96,Europe,2012
bikes,Road Bikes,"Road0650 Red, 48",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
bikes,Road Bikes,"Road0650 Red, 52",United Kingdom,2011-11-30 00:00:00,782.99,3,2348.97,Europe,2012
